student_id,name,department,semester,attendance_pct,internal_marks,cp_ncp,previous_backlogs,risk_category
STU0390,Azaan Chand,AI&DS,6,72,57,CP,1,Moderate Risk
STU0391,Krisha Saini,MECH,6,88,24,CP,0,High Risk
STU0392,Harita Dugar,ECE,2,72,89,CP,1,Moderate Risk
STU0393,Devika Nair,CSE,3,66,68,CP,0,Moderate Risk
STU0394,Charles Dugal,CSE,5,85,63,CP,0,Moderate Risk
STU0395,Chandran Bumb,MECH,4,43,6,CP,0,High Risk
STU0396,Saanvi Samra,MECH,5,63,84,CP,2,High Risk
STU0397,Riya Sachdeva,CSE,2,87,79,CP,0,Low Risk
STU0398,Tanveer Vala,CSE,8,77,58,CP,0,Moderate Risk
STU0399,Hemani Sani,CSE,2,84,7,CP,0,High Risk
STU0400,Bhanumati Sur,MECH,8,61,79,CP,1,Moderate Risk
STU0401,Chakradev Kannan,MECH,5,72,45,CP,1,Moderate Risk
STU0402,Christopher Amble,CSE,4,93,14,CP,0,High Risk
STU0403,Charvi Kakar,CSE,3,81,93,CP,3,High Risk
STU0404,Aadhya Mann,EEE,1,60,96,CP,0,Moderate Risk
STU0405,Jagdish Amble,ECE,3,90,59,CP,0,Moderate Risk
STU0406,Qushi Gill,CSE,6,61,43,CP,0,Moderate Risk
STU0407,Lajita Walia,ECE,3,81,33,CP,0,High Risk
STU0408,Xiti Pandya,CSE,1,90,49,CP,0,Moderate Risk
STU0409,Mekhala Basak,CSE,1,55,58,CP,0,High Risk
STU0410,Anirudh Sharaf,AI&DS,3,39,43,CP,0,High Risk
STU0411,Dhriti Sanghvi,EEE,7,36,43,CP,0,High Risk
STU0412,Omisha Mann,AI&DS,7,94,66,CP,0,Moderate Risk
STU0413,Nidhi Bail,ECE,1,61,63,CP,0,Moderate Risk
STU0414,Onveer Sharma,ECE,3,67,63,CP,0,Moderate Risk
STU0415,Gaurang Sarkar,ECE,6,70,75,CP,0,Moderate Risk
STU0416,Yagnesh Sarin,EEE,1,66,93,CP,0,Moderate Risk
STU0417,Farhan Randhawa,EEE,3,68,100,CP,0,Moderate Risk
STU0418,Harinakshi Kant,EEE,5,78,66,CP,3,High Risk
STU0419,Om Bose,EEE,2,78,79,CP,1,Low Risk
STU0420,Yashvi Hari,EEE,3,83,44,CP,2,High Risk
STU0421,Indali Divan,ECE,5,72,78,CP,0,Moderate Risk
STU0422,Harshil Dhingra,MECH,8,56,63,CP,1,High Risk
STU0423,Rudra Ghose,MECH,5,51,49,CP,0,High Risk
STU0424,Faqid Goel,MECH,6,45,96,CP,0,High Risk
STU0425,Ucchal Sen,AI&DS,4,88,78,CP,0,Low Risk
STU0426,Diya Dora,EEE,5,82,63,CP,0,Moderate Risk
STU0427,Ekansh Singh,ECE,5,64,62,CP,0,Moderate Risk
STU0428,Chavvi Maharaj,MECH,8,63,64,CP,0,Moderate Risk
STU0429,Indira Tripathi,EEE,2,80,79,CP,0,Low Risk
STU0430,Dayita Shenoy,EEE,3,81,77,CP,0,Low Risk
STU0431,Baljiwan Bhandari,CSE,4,61,83,CP,0,Moderate Risk
STU0432,Bhavini Bose,ECE,3,63,77,CP,0,Moderate Risk
STU0433,Yashica Rajagopalan,MECH,1,79,63,CP,0,Moderate Risk
STU0434,Benjamin Sengupta,EEE,1,78,11,CP,0,High Risk
STU0435,Ekanta Soni,CSE,5,53,88,CP,0,High Risk
STU0436,David Seshadri,AI&DS,2,73,88,CP,1,Moderate Risk
STU0437,Hemal Chad,ECE,2,76,60,CP,2,High Risk
STU0438,Balveer Kota,MECH,5,66,67,CP,0,Moderate Risk
STU0439,Reva Viswanathan,CSE,4,82,72,CP,0,Low Risk
STU0440,Januja Pradhan,MECH,1,77,71,CP,0,Low Risk
STU0441,Lila Rege,AI&DS,3,66,32,CP,1,High Risk
STU0442,Charles Natt,AI&DS,2,77,100,CP,0,Low Risk
STU0443,Forum Chandra,ECE,3,58,32,CP,0,High Risk
STU0444,Bhanumati Krishnan,AI&DS,3,74,74,CP,0,Moderate Risk
STU0445,Gauri Bumb,AI&DS,5,76,98,CP,0,Low Risk
STU0446,Inaya Mukherjee,EEE,1,62,62,CP,0,Moderate Risk
STU0447,Kai Chad,EEE,8,70,33,CP,3,High Risk
STU0448,Krisha Narasimhan,AI&DS,5,67,75,CP,0,Moderate Risk
STU0449,Girik Sampath,CSE,4,82,42,CP,0,Moderate Risk
STU0450,Andrew Patil,AI&DS,2,81,76,CP,0,Low Risk
STU0451,Pranit Kala,CSE,4,60,72,CP,0,Moderate Risk
STU0452,Vedika Handa,CSE,6,68,54,CP,0,Moderate Risk
STU0453,Laksh Dubey,ECE,2,98,52,CP,1,Moderate Risk
STU0454,Chakrika Chaudhuri,CSE,3,96,68,CP,0,Moderate Risk
STU0455,Gayathri Deep,AI&DS,5,85,74,CP,0,Low Risk
STU0456,Mitesh Gaba,ECE,6,83,99,CP,0,Low Risk
STU0457,Noah Sarma,EEE,5,53,90,CP,0,High Risk
STU0458,Nirja Patla,EEE,8,71,84,CP,0,Moderate Risk
STU0459,Sachi Mane,MECH,8,96,85,CP,0,Low Risk
STU0460,Vivaan Walla,ECE,2,78,93,CP,0,Low Risk
STU0461,Dayamai Singh,AI&DS,5,75,43,CP,0,Moderate Risk
STU0462,Jhalak Sastry,CSE,3,80,72,CP,0,Low Risk
STU0463,Baghyawati Raja,MECH,3,32,63,CP,0,High Risk
STU0464,Neel Iyengar,MECH,5,78,98,CP,0,Low Risk
STU0465,Zashil Ben,MECH,7,70,50,CP,0,Moderate Risk
STU0466,Kamya Chauhan,AI&DS,1,84,62,CP,0,Moderate Risk
STU0467,Bhavani Chacko,CSE,1,81,64,CP,0,Moderate Risk
STU0468,Anjali Sengupta,ECE,3,31,87,CP,5,High Risk
STU0469,Rajeshri Chand,ECE,7,61,89,CP,0,Moderate Risk
STU0470,Shravya Palla,EEE,2,65,86,CP,0,Moderate Risk
STU0471,Oeshi Bera,EEE,6,80,43,CP,0,Moderate Risk
STU0472,Yadavi Prakash,CSE,2,46,77,CP,0,High Risk
STU0473,Libni Bumb,CSE,1,63,34,CP,0,High Risk
STU0474,Udarsh Bala,ECE,4,57,24,CP,0,High Risk
STU0475,Hardik Nayak,EEE,7,51,65,CP,0,High Risk
STU0476,Laksh Barad,ECE,1,73,66,CP,0,Moderate Risk
STU0477,Urmi Dewan,MECH,3,56,74,CP,0,High Risk
STU0478,Saumya Ahluwalia,MECH,7,47,24,CP,0,High Risk
STU0479,Anirudh Kunda,MECH,3,67,68,CP,0,Moderate Risk
STU0480,Mason Wable,CSE,2,74,70,CP,1,Moderate Risk
STU0481,Indrajit Mani,CSE,7,77,57,CP,0,Moderate Risk
STU0482,William Saini,ECE,6,61,8,CP,0,High Risk
STU0483,Dev Choudhry,CSE,2,76,1,CP,4,High Risk
STU0484,Amol Varma,EEE,1,85,72,CP,0,Low Risk
STU0485,Maanas Manne,AI&DS,5,80,83,CP,0,Low Risk
STU0486,Aarav Pandit,CSE,1,56,93,CP,0,High Risk
STU0487,Omaja Grover,AI&DS,2,78,74,CP,0,Low Risk
STU0488,Jalsa Bir,CSE,5,72,23,CP,0,High Risk
STU0489,Madhavi Singhal,AI&DS,8,93,31,CP,0,High Risk
STU0490,Lila Prakash,CSE,2,68,88,CP,0,Moderate Risk
STU0491,Amol Parikh,CSE,8,49,62,CP,0,High Risk
STU0492,Hemani Khosla,ECE,1,78,66,CP,0,Moderate Risk
STU0493,Gaurangi Deol,MECH,8,71,69,CP,0,Moderate Risk
STU0494,Indira Nigam,ECE,6,86,64,CP,1,Moderate Risk
STU0495,Ucchal Srinivas,CSE,3,67,69,CP,0,Moderate Risk
STU0496,Krishna Bhatnagar,AI&DS,5,70,62,CP,0,Moderate Risk
STU0497,Balhaar Memon,AI&DS,2,52,79,CP,0,High Risk
STU0498,Caleb Iyengar,CSE,2,71,1,CP,0,High Risk
STU0499,Diya Mukherjee,MECH,3,88,22,CP,0,High Risk
STU0500,Urvashi Kulkarni,MECH,2,58,91,CP,0,High Risk
STU0501,Rayaan Mangal,CSE,4,50,62,CP,0,High Risk
STU0502,Champak Narula,AI&DS,8,91,15,CP,1,High Risk
STU0503,Jeet Pillai,EEE,3,73,7,CP,0,High Risk
STU0504,Mugdha Sarraf,EEE,6,58,56,CP,5,High Risk
STU0505,Harinakshi Grover,ECE,6,72,65,CP,0,Moderate Risk
STU0506,Widisha Pillai,MECH,1,72,61,CP,0,Moderate Risk
STU0507,Fitan Samra,EEE,1,76,90,CP,0,Low Risk
STU0508,Qushi Gole,CSE,2,94,42,CP,4,High Risk
STU0509,Ekani Chauhan,ECE,6,47,97,CP,0,High Risk
STU0510,Falak Merchant,EEE,4,80,77,CP,0,Low Risk
STU0511,Sanaya Sandhu,MECH,1,73,45,CP,0,Moderate Risk
STU0512,Sachi Panchal,ECE,2,84,93,CP,0,Low Risk
STU0513,Brijesh Pandit,EEE,3,60,7,CP,0,High Risk
STU0514,Anvi Bhandari,AI&DS,1,48,51,CP,0,High Risk
STU0515,Nidra Patla,MECH,1,64,75,CP,0,Moderate Risk
STU0516,Azaan Dhar,EEE,4,84,30,CP,1,High Risk
STU0517,Bakhshi Date,AI&DS,1,84,43,CP,0,Moderate Risk
STU0518,Warinder Peri,ECE,8,66,10,CP,0,High Risk
STU0519,Leela Bali,ECE,1,66,78,CP,0,Moderate Risk
STU0520,Shivani Prabhakar,ECE,1,48,64,CP,0,High Risk
STU0521,Sachi Bose,CSE,1,81,47,CP,0,Moderate Risk
STU0522,Jeevika Rao,MECH,3,76,79,CP,0,Low Risk
STU0523,Arya Krish,CSE,1,44,95,CP,0,High Risk
STU0524,Atharv Grewal,ECE,1,84,84,CP,0,Low Risk
STU0525,Zarna Ram,CSE,8,43,94,CP,1,High Risk
STU0526,Adweta Lad,MECH,4,65,52,CP,0,Moderate Risk
STU0527,Tanish Mangal,ECE,2,68,40,CP,0,Moderate Risk
STU0528,Ryan Das,ECE,5,70,96,CP,0,Moderate Risk
STU0529,Ethan Seth,EEE,3,67,77,CP,0,Moderate Risk
STU0530,Sai Chahal,AI&DS,6,95,72,CP,0,Low Risk
STU0531,Idika Bhattacharyya,MECH,3,73,49,CP,0,Moderate Risk
STU0532,Charita Dugar,EEE,5,39,89,CP,0,High Risk
STU0533,Janaki Trivedi,MECH,4,81,86,CP,0,Low Risk
STU0534,Jairaj Iyer,ECE,2,83,82,CP,1,Low Risk
STU0535,Warjas Tak,ECE,4,94,46,CP,0,Moderate Risk
STU0536,Jalsa Pillay,AI&DS,3,79,59,CP,0,Moderate Risk
STU0537,Kai Chadha,EEE,8,73,67,CP,1,Moderate Risk
STU0538,Dayamai Rao,MECH,4,54,2,CP,0,High Risk
STU0539,Nirja Rout,ECE,1,70,60,CP,0,Moderate Risk
STU0540,Jeremiah Nadig,ECE,6,63,31,CP,0,High Risk
STU0541,Shivani Shukla,ECE,4,88,77,CP,1,Low Risk
STU0542,Kabir Gopal,CSE,3,90,44,CP,0,Moderate Risk
STU0543,Rachita Thakkar,EEE,1,53,96,CP,0,High Risk
STU0544,Jeet Vasa,EEE,2,93,80,CP,1,Low Risk
STU0545,Daksha Gala,ECE,5,83,50,CP,0,Moderate Risk
STU0546,Ekantika Kar,CSE,8,91,59,CP,0,Moderate Risk
STU0547,Zilmil Mander,AI&DS,3,82,79,CP,0,Low Risk
STU0548,Zashil Hegde,MECH,1,80,51,CP,0,Moderate Risk
STU0549,Jeremiah Mitter,ECE,5,92,91,CP,0,Low Risk
STU0550,Yadavi Ganguly,EEE,2,78,44,CP,0,Moderate Risk
STU0551,Onveer Nazareth,CSE,3,79,94,CP,0,Low Risk
STU0552,Ayush Bumb,MECH,3,65,99,CP,0,Moderate Risk
STU0553,Alka Kade,ECE,2,45,90,CP,0,High Risk
STU0554,Azaan Tank,EEE,8,45,33,CP,0,High Risk
STU0555,Chasmum Subramanian,CSE,4,87,40,CP,4,High Risk
STU0556,Nidra Mishra,MECH,5,68,80,CP,2,High Risk
STU0557,Elijah Bhasin,ECE,1,63,94,CP,0,Moderate Risk
STU0558,Ria Sagar,AI&DS,6,79,50,CP,0,Moderate Risk
STU0559,Ucchal Jani,CSE,1,73,85,CP,0,Moderate Risk
STU0560,Maanas Munshi,CSE,3,67,60,CP,0,Moderate Risk
STU0561,Hemani Rastogi,CSE,1,53,43,CP,0,High Risk
STU0562,Kamala Varma,MECH,7,62,56,CP,2,High Risk
STU0563,Eiravati Khurana,EEE,1,72,33,CP,0,High Risk
STU0564,Jason Loke,EEE,2,42,49,CP,0,High Risk
STU0565,Yug Dhaliwal,EEE,4,52,64,CP,0,High Risk
STU0566,Chandresh Mannan,EEE,6,67,68,CP,0,Moderate Risk
STU0567,Omya Kothari,MECH,6,67,76,CP,0,Moderate Risk
STU0568,Falak Munshi,ECE,4,46,82,CP,0,High Risk
STU0569,Nathaniel Tara,AI&DS,6,77,64,CP,3,High Risk
STU0570,Wishi Morar,MECH,2,95,87,CP,0,Low Risk
STU0571,Arin Chana,MECH,1,77,45,CP,0,Moderate Risk
STU0572,Yashasvi Shankar,AI&DS,2,88,83,CP,0,Low Risk
STU0573,Tanveer Pandit,AI&DS,3,63,55,CP,2,High Risk
STU0574,Chandresh Manda,CSE,6,75,74,CP,0,Low Risk
STU0575,Upma Mangal,ECE,1,74,64,CP,0,Moderate Risk
STU0576,Hritik Sankar,CSE,4,48,58,CP,2,High Risk
STU0577,Aishani Pau,MECH,2,76,76,CP,0,Low Risk
STU0578,Jasmit Bath,EEE,3,75,73,CP,0,Low Risk
STU0579,Charan Hayer,EEE,5,42,69,CP,2,High Risk
STU0580,Bhavya Borah,CSE,3,82,56,CP,1,Moderate Risk
STU0581,Yamini Seshadri,CSE,8,57,55,CP,1,High Risk
STU0582,Jagat Dave,EEE,2,67,67,CP,0,Moderate Risk
STU0583,Meera Prakash,MECH,6,80,82,CP,0,Low Risk
STU0584,Jasmit Dhawan,ECE,1,78,57,CP,0,Moderate Risk
STU0585,Yashodhara Ratti,AI&DS,1,55,82,CP,0,High Risk
STU0586,Gauri Som,ECE,1,43,47,CP,0,High Risk
STU0587,Manthan Varma,EEE,3,69,44,CP,0,Moderate Risk
STU0588,Falak Nagar,ECE,3,74,36,CP,0,High Risk
STU0589,Maya Mistry,EEE,3,84,43,CP,0,Moderate Risk
STU0590,Yashica Upadhyay,MECH,1,84,67,CP,0,Moderate Risk
STU0591,Chandani Soman,ECE,5,77,54,CP,0,Moderate Risk
STU0592,Jyoti Narula,CSE,4,51,21,CP,0,High Risk
STU0593,Omaja Morar,AI&DS,6,62,89,CP,0,Moderate Risk
STU0594,Urvi Lanka,MECH,7,69,50,CP,0,Moderate Risk
STU0595,Charan Srinivasan,AI&DS,3,48,72,CP,0,High Risk
STU0596,Lajita Divan,AI&DS,5,61,23,CP,0,High Risk
STU0597,Azad Choudhary,EEE,5,85,50,CP,0,Moderate Risk
STU0598,Anirudh Sastry,AI&DS,6,87,100,CP,0,Low Risk
STU0599,Omya Doshi,EEE,5,79,70,CP,0,Low Risk
STU0600,Samar Roy,MECH,3,79,79,CP,1,Low Risk
STU0601,David Devi,EEE,6,57,76,CP,2,High Risk
STU0602,Ekta Sridhar,EEE,4,84,98,CP,0,Low Risk
STU0603,Dipta Ghose,CSE,4,80,78,CP,1,Low Risk
STU0604,Hema Pandya,ECE,8,87,68,CP,0,Moderate Risk
STU0605,Veda Handa,EEE,3,86,59,CP,0,Moderate Risk
STU0606,Arya Misra,CSE,4,85,80,CP,0,Low Risk
STU0607,Chameli Mani,ECE,4,85,50,CP,0,Moderate Risk
STU0608,Vrinda Nadig,ECE,1,55,59,CP,0,High Risk
STU0609,Ikshita Mahal,MECH,1,85,23,CP,0,High Risk
STU0610,Jairaj Raghavan,MECH,3,95,42,CP,0,Moderate Risk
STU0611,Hemani Dhingra,EEE,2,81,66,CP,0,Moderate Risk
STU0612,Brijesh Mani,CSE,1,68,54,CP,0,Moderate Risk
STU0613,Hiral Sathe,MECH,3,41,32,CP,3,High Risk
STU0614,Varenya Kala,EEE,6,72,1,CP,0,High Risk
STU0615,Anika Magar,ECE,2,86,44,CP,0,Moderate Risk
STU0616,Ikbal Khatri,AI&DS,2,44,10,CP,0,High Risk
STU0617,Chandresh Wali,AI&DS,5,63,85,CP,0,Moderate Risk
STU0618,Viraj Ben,MECH,3,55,93,CP,0,High Risk
STU0619,Odika Narayanan,ECE,6,50,79,CP,0,High Risk
STU0620,Harish Devan,CSE,3,76,9,CP,1,High Risk
STU0621,Nakul Ray,AI&DS,1,97,61,CP,0,Moderate Risk
STU0622,Vansha Iyengar,CSE,5,67,58,CP,0,Moderate Risk
STU0623,Ekani Mangal,ECE,2,78,14,CP,0,High Risk
STU0624,Gaurav Kata,AI&DS,2,75,24,CP,0,High Risk
STU0625,Parth Sahni,AI&DS,1,49,27,CP,0,High Risk
STU0626,Balhaar Ranganathan,AI&DS,2,59,67,CP,0,High Risk
STU0627,Quincy Mann,MECH,2,41,67,CP,0,High Risk
STU0628,Aditya Misra,MECH,3,33,64,CP,1,High Risk
STU0629,Gautami Mane,MECH,1,47,64,CP,0,High Risk
STU0630,Wakeeta Desai,EEE,5,69,89,CP,0,Moderate Risk
STU0631,Anjali Hans,CSE,6,86,92,CP,1,Low Risk
STU0632,Ganga Gaba,EEE,3,49,82,CP,0,High Risk
STU0633,Aarini Grewal,ECE,5,53,55,CP,3,High Risk
STU0634,Geetika Merchant,EEE,7,47,86,CP,0,High Risk
STU0635,Parth Ravi,MECH,8,60,56,CP,1,Moderate Risk
STU0636,Yutika Narang,ECE,1,78,6,CP,0,High Risk
STU0637,Nandini Chandran,CSE,3,74,95,CP,0,Moderate Risk
STU0638,Logan Sood,MECH,6,75,85,CP,0,Low Risk
STU0639,Yuvraj Ahuja,MECH,1,67,9,CP,0,High Risk
STU0640,Leela Keer,EEE,1,85,79,CP,0,Low Risk
STU0641,Amara Narayan,AI&DS,2,91,97,CP,0,Low Risk
STU0642,Advay Lal,AI&DS,1,77,52,CP,0,Moderate Risk
STU0643,Warinder Bhatia,MECH,1,83,100,CP,0,Low Risk
STU0644,Udyati Mohanty,CSE,1,89,76,CP,0,Low Risk
STU0645,Nidra Thakkar,MECH,7,45,68,CP,0,High Risk
STU0646,Jacob Merchant,EEE,1,57,73,CP,0,High Risk
STU0647,Timothy Kanda,ECE,1,68,63,CP,0,Moderate Risk
STU0648,Vanya Dua,MECH,3,49,61,CP,0,High Risk
STU0649,Kashvi Sagar,MECH,1,72,100,CP,0,Moderate Risk
STU0650,Tejas Kota,AI&DS,5,86,75,CP,3,High Risk
STU0651,Sanya Wable,EEE,7,83,91,CP,0,Low Risk
STU0652,Faras Choudhury,AI&DS,5,79,55,CP,0,Moderate Risk
STU0653,Yashasvi Jain,ECE,1,64,70,CP,0,Moderate Risk
STU0654,Nitesh Narang,AI&DS,4,78,6,CP,0,High Risk
STU0655,Jackson Jha,MECH,1,75,33,CP,0,High Risk
STU0656,Gavin Uppal,ECE,4,81,64,CP,1,Moderate Risk
STU0657,Christopher Setty,CSE,8,84,75,CP,0,Low Risk
STU0658,Yochana Sagar,AI&DS,8,51,77,CP,0,High Risk
STU0659,Dalbir Shere,AI&DS,8,84,77,CP,1,Low Risk
STU0660,Anthony Randhawa,ECE,5,54,84,CP,0,High Risk
STU0661,Aarush Kamdar,AI&DS,5,62,94,CP,4,High Risk
STU0662,Chakradev Sampath,ECE,2,92,95,CP,1,Low Risk
STU0663,Devansh Bhasin,ECE,3,78,70,CP,1,Low Risk
STU0664,Urmi Balay,AI&DS,7,78,87,CP,0,Low Risk
STU0665,Nilima Gole,AI&DS,6,78,85,CP,4,High Risk
STU0666,Osha Prasad,ECE,4,78,44,CP,1,Moderate Risk
STU0667,Saumya Purohit,AI&DS,4,73,74,CP,0,Moderate Risk
STU0668,Faris Zacharia,AI&DS,2,84,97,CP,0,Low Risk
STU0669,Ijaya Dani,MECH,1,77,26,CP,0,High Risk
STU0670,Maya Wadhwa,EEE,5,52,10,CP,0,High Risk
STU0671,Udant Aggarwal,AI&DS,1,83,38,CP,0,High Risk
STU0672,Chanchal Sheth,ECE,6,73,50,CP,0,Moderate Risk
STU0673,Ladli Karpe,CSE,8,66,91,CP,3,High Risk
STU0674,Triveni Pal,CSE,1,59,75,CP,0,High Risk
STU0675,Anya Gulati,ECE,8,78,79,CP,0,Low Risk
STU0676,Azad Saini,AI&DS,2,79,35,CP,0,High Risk
STU0677,Wridesh Jhaveri,CSE,2,54,73,CP,0,High Risk
STU0678,Harrison Bandi,EEE,4,50,69,CP,0,High Risk
STU0679,Chanakya Konda,MECH,5,52,31,CP,0,High Risk
STU0680,Neelima Sarna,AI&DS,7,61,78,CP,0,Moderate Risk
STU0681,Teerth Bhalla,EEE,4,91,77,CP,0,Low Risk
STU0682,Yahvi Mann,AI&DS,4,47,47,CP,0,High Risk
STU0683,Eiravati Nagi,EEE,3,57,77,CP,0,High Risk
STU0684,Chasmum Dhar,AI&DS,7,94,12,CP,0,High Risk
STU0685,Odika Mital,AI&DS,8,58,11,CP,0,High Risk
STU0686,Darsh Gill,CSE,3,72,57,CP,1,Moderate Risk
STU0687,Warhi Batta,EEE,4,71,70,CP,2,High Risk
STU0688,Lakshmi Vohra,ECE,3,46,38,CP,0,High Risk
STU0689,Omaja Rege,CSE,2,75,54,CP,1,Moderate Risk
STU0690,Charita Puri,ECE,4,78,94,CP,0,Low Risk
STU0691,Urvashi Khosla,CSE,6,52,71,CP,0,High Risk
STU0692,Charita Dhawan,CSE,1,82,79,CP,0,Low Risk
STU0693,Dalbir Sachar,ECE,7,67,73,CP,0,Moderate Risk
STU0694,Krish Rama,CSE,3,49,20,CP,0,High Risk
STU0695,Aadhya Jani,AI&DS,1,84,57,CP,0,Moderate Risk
STU0696,Farhan Sengupta,CSE,2,78,70,CP,1,Low Risk
STU0697,George Wason,MECH,3,83,6,CP,0,High Risk
STU0698,Charan Loyal,ECE,6,82,90,CP,3,High Risk
STU0699,Balveer Bora,ECE,2,86,92,CP,3,High Risk
STU0700,Teerth Srinivas,CSE,4,73,21,CP,0,High Risk
STU0701,Gaurangi Mitter,MECH,4,90,52,CP,0,Moderate Risk
STU0702,Siddharth Gupta,AI&DS,1,54,69,CP,0,High Risk
STU0703,Varenya Kibe,ECE,1,77,62,CP,0,Moderate Risk
STU0704,Mekhala Khatri,AI&DS,4,72,43,CP,0,Moderate Risk
STU0705,Barkha Rai,ECE,6,70,45,CP,0,Moderate Risk
STU0706,Jagrati Morar,ECE,1,75,91,CP,0,Low Risk
STU0707,Jagvi Varghese,MECH,3,75,59,CP,0,Moderate Risk
STU0708,Unnati Chaudhari,AI&DS,3,62,41,CP,0,Moderate Risk
STU0709,Ekaja Jani,ECE,6,76,52,CP,0,Moderate Risk
STU0710,Dhriti Sachdev,EEE,7,69,50,CP,0,Moderate Risk
STU0711,Timothy Dhingra,CSE,2,75,85,CP,2,High Risk
STU0712,Advika Sahni,ECE,2,86,3,CP,2,High Risk
STU0713,Michael Hayre,AI&DS,5,83,79,CP,0,Low Risk
STU0714,Victor Raghavan,CSE,4,72,96,CP,0,Moderate Risk
STU0715,Xalak Nazareth,ECE,3,57,70,CP,0,High Risk
STU0716,Vrinda Swaminathan,AI&DS,4,66,68,CP,1,Moderate Risk
STU0717,Om Pandey,AI&DS,5,80,26,CP,0,High Risk
STU0718,Logan Suresh,AI&DS,5,92,76,CP,2,High Risk
STU0719,Daniel Viswanathan,CSE,2,70,12,CP,0,High Risk
STU0720,Falan Bava,ECE,4,82,55,CP,2,High Risk
STU0721,Nitara Devan,CSE,8,62,77,CP,0,Moderate Risk
STU0722,Ekansh Dora,EEE,7,59,66,CP,0,High Risk
STU0723,Tejas Tiwari,MECH,3,76,97,CP,0,Low Risk
STU0724,Kashvi Bhasin,ECE,4,64,96,CP,1,Moderate Risk
STU0725,Vinaya Babu,AI&DS,1,86,48,CP,0,Moderate Risk
STU0726,Nisha Arora,CSE,4,60,26,CP,0,High Risk
STU0727,Anvi Wason,CSE,5,67,44,CP,0,Moderate Risk
STU0728,Anay Thakkar,MECH,4,74,74,CP,0,Moderate Risk
STU0729,Praneel Chhabra,CSE,1,74,37,CP,0,High Risk
STU0730,Manthan Khosla,CSE,7,52,26,CP,0,High Risk
STU0731,Zayyan Pandya,MECH,5,73,10,CP,3,High Risk
STU0732,Mekhala Brar,ECE,3,96,86,CP,0,Low Risk
STU0733,Nidra Sharaf,MECH,5,82,86,CP,0,Low Risk
STU0734,Upkaar Mital,AI&DS,2,79,55,CP,0,Moderate Risk
STU0735,Azad Chander,CSE,2,65,27,CP,0,High Risk
STU0736,Ladli Purohit,AI&DS,5,83,66,CP,0,Moderate Risk
STU0737,Daksh Andra,AI&DS,5,86,64,CP,0,Moderate Risk
STU0738,Fitan Tata,ECE,7,72,14,CP,0,High Risk
STU0739,Garima Chandran,EEE,7,78,56,CP,1,Moderate Risk
STU0740,Victor Kakar,MECH,3,82,99,CP,0,Low Risk
STU0741,Anika Batra,ECE,2,81,83,CP,0,Low Risk
STU0742,Avni Bali,AI&DS,3,55,61,CP,0,High Risk
STU0743,Divya Babu,CSE,4,65,51,CP,0,Moderate Risk
STU0744,Maanas Rao,CSE,1,76,58,CP,0,Moderate Risk
STU0745,Chandani Gaba,MECH,4,75,93,CP,1,Low Risk
STU0746,Lopa Zachariah,MECH,4,73,38,CP,0,High Risk
STU0747,Leena Dey,EEE,8,74,73,CP,0,Moderate Risk
STU0748,Xiti Pal,CSE,6,68,66,CP,0,Moderate Risk
STU0749,Guneet Sarkar,AI&DS,3,63,62,CP,0,Moderate Risk
STU0750,Faqid Oak,CSE,6,83,80,CP,0,Low Risk
STU0751,Eta Balan,CSE,2,65,73,CP,2,High Risk
STU0752,Shravya Swaminathan,MECH,5,71,80,CP,0,Moderate Risk
STU0753,Ishani Prashad,ECE,5,68,57,CP,0,Moderate Risk
STU0754,Quincy Rai,CSE,6,71,80,CP,0,Moderate Risk
STU0755,Chakrika Koshy,CSE,3,76,83,CP,5,High Risk
STU0756,Fitan Loyal,MECH,3,66,77,CP,0,Moderate Risk
STU0757,Lajita Dube,CSE,8,72,78,CP,2,High Risk
STU0758,Edhitha Patel,EEE,3,83,47,CP,0,Moderate Risk
STU0759,Gavin Ahluwalia,MECH,4,59,44,CP,0,High Risk
STU0760,Sai Parsa,AI&DS,2,90,89,CP,2,High Risk
STU0761,Harsh Deo,AI&DS,2,68,56,CP,1,Moderate Risk
STU0762,Rachit Sankar,EEE,8,69,79,CP,1,Moderate Risk
STU0763,Yauvani Reddy,MECH,1,45,68,CP,0,High Risk
STU0764,Atharv Chakraborty,ECE,6,67,58,CP,0,Moderate Risk
STU0765,Girik Nair,EEE,2,47,71,CP,0,High Risk
STU0766,Advik Manne,ECE,4,64,89,CP,0,Moderate Risk
STU0767,Lipika Chad,ECE,4,55,69,CP,0,High Risk
STU0768,Omkaar Rai,ECE,7,84,44,CP,0,Moderate Risk
STU0769,Liam Luthra,CSE,5,77,78,CP,3,High Risk
STU0770,Amrita Tailor,MECH,3,62,99,CP,1,Moderate Risk
STU0771,Dev Ganesh,MECH,2,80,73,CP,0,Low Risk
STU0772,Anya Sama,AI&DS,1,72,58,CP,0,Moderate Risk
STU0773,Veda Bose,CSE,4,66,66,CP,0,Moderate Risk
STU0774,Zayan Koshy,CSE,5,69,61,CP,0,Moderate Risk
STU0775,Rohan Shankar,MECH,4,63,69,CP,0,Moderate Risk
STU0776,Krishna Modi,EEE,2,69,72,CP,0,Moderate Risk
STU0777,Meghana Natarajan,MECH,2,78,53,CP,0,Moderate Risk
STU0778,Forum Sarraf,ECE,4,94,64,CP,0,Moderate Risk
STU0779,Qushi Deshpande,ECE,4,85,25,CP,0,High Risk
